"","Quarter","gsl","states","entities","sumlevel","program_label","program","sub_program","name","code","total_units","pct_occupied","number_reported","pct_reported","months_since_report","pct_movein","people_per_unit","people_total","rent_per_month","spending_per_month","hh_income","person_income","pct_lt5k","pct_5k_lt10k","pct_10k_lt15k","pct_15k_lt20k","pct_ge20k","pct_wage_major","pct_welfare_major","pct_other_major","pct_median","pct_lt50_median","pct_lt30_median","pct_2adults","pct_1adult","pct_female_head","pct_female_head_child","pct_disabled_lt62","pct_disabled_ge62","pct_disabled_all","pct_lt24_head","pct_age25_50","pct_age51_61","pct_age62plus","pct_age85plus","pct_minority","pct_black_nonhsp","pct_native_american_nonhsp","pct_asian_pacific_nonhsp","pct_white_nothsp","pct_black_hsp","pct_wht_hsp","pct_oth_hsp","pct_hispanic","pct_multi","months_waiting","months_from_movein","pct_utility_allow","ave_util_allow","pct_bed1","pct_bed2","pct_bed3","pct_overhoused","tpoverty","tminority","tpct_ownsfd","fedhse","cbsa","place","latitude","longitude","state","pha_total_units","ha_size"
"1379",2021-12-31,"City","NJ New Jersey","3499999 GREEN TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ GREEN TOWNSHIP","3499999",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1380",2021-12-31,"City","NJ New Jersey","3499999 GREEN TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ GREEN TOWNSHIP","3499999",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1381",2021-12-31,"City","NJ New Jersey","3499999 GREENWICH TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ GREENWICH TOWNSHIP","3499999",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1382",2021-12-31,"City","NJ New Jersey","3499999 GREENWICH TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ GREENWICH TOWNSHIP","3499999",1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1383",2021-12-31,"City","NJ New Jersey","3499999 HADDON TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HADDON TOWNSHIP","3499999",214,98,212,100,7,11,1.1,240,432,749,20318,17948,1,9,27,18,45,3,-1,97,30,89,54,-1,3,76,3,40,4,6,-1,3,1,95,17,11,7,-1,0,89,-1,2,2,4,0,16,92,54,55,96,2,2,0,5,9,69,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1384",2021-12-31,"City","NJ New Jersey","3499999 HADDON TOWNSHIP",8,"Public Housing",2,"NA","NJ HADDON TOWNSHIP","3499999",100,98,98,100,6,11,1,102,386,403,18269,17553,-1,12,34,18,36,5,-1,95,27,93,63,-1,-1,67,-1,-1,-1,0,-1,-1,-1,100,12,12,7,-1,1,88,-1,2,2,4,0,16,86,-1,-1,100,-1,-1,-1,5,8,70,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1385",2021-12-31,"City","NJ New Jersey","3499999 HADDON TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HADDON TOWNSHIP","3499999",14,94,14,100,7,-1,2.3,32,434,946,15145,6626,21,14,36,-1,29,-1,-1,100,19,93,79,-1,50,71,50,33,80,31,-1,50,14,36,-1,64,36,-1,-1,36,-1,21,7,29,0,-1,110,100,121,36,29,36,7,10,22,50,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1386",2021-12-31,"City","NJ New Jersey","3499999 HADDON TOWNSHIP",8,"Project Based Section 8",5,"NA","NJ HADDON TOWNSHIP","3499999",100,99,100,100,8,13,1.1,106,477,1063,23050,21746,-1,5,19,20,56,2,-1,98,34,84,42,-1,-1,85,-1,100,4,5,-1,-1,1,99,24,3,2,-1,-1,97,-1,-1,1,1,0,-1,96,100,46,100,-1,-1,-1,5,8,70,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1387",2021-12-31,"City","NJ New Jersey","3499999 HAINESPORT TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HAINESPORT TOWNSHIP","3499999",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1388",2021-12-31,"City","NJ New Jersey","3499999 HAINESPORT TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HAINESPORT TOWNSHIP","3499999",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1389",2021-12-31,"City","NJ New Jersey","3499999 HANOVER TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HANOVER TOWNSHIP","3499999",35,93,34,100,7,3,1.7,59,529,929,22850,13168,-1,9,47,3,41,24,3,74,27,94,68,-1,26,68,26,43,55,37,-1,44,24,32,3,62,47,-1,-1,38,-1,15,-1,15,0,-1,113,88,130,41,44,15,6,2,17,71,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1390",2021-12-31,"City","NJ New Jersey","3499999 HANOVER TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HANOVER TOWNSHIP","3499999",31,95,31,100,7,3,1.8,56,549,966,23769,13158,-1,10,42,3,45,26,3,71,28,94,65,-1,29,74,29,38,50,34,-1,45,23,32,3,65,52,-1,-1,35,-1,13,-1,13,0,-1,112,97,130,35,48,16,6,2,18,71,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1391",2021-12-31,"City","NJ New Jersey","3499999 HANOVER TOWNSHIP",8,"811/PRAC",9,"NA","NJ HANOVER TOWNSHIP","3499999",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1392",2021-12-31,"City","NJ New Jersey","3499999 HARDING TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HARDING TOWNSHIP","3499999",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1393",2021-12-31,"City","NJ New Jersey","3499999 HARDING TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HARDING TOWNSHIP","3499999",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1394",2021-12-31,"City","NJ New Jersey","3499999 HARDYSTON TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HARDYSTON TOWNSHIP","3499999",26,96,26,100,5,12,1.5,40,409,993,16346,10625,-1,23,35,15,27,19,-1,81,20,96,88,-1,15,62,15,83,100,60,-1,38,31,31,-1,12,4,-1,4,88,-1,-1,4,4,0,18,123,92,132,77,23,-1,-1,5,15,35,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1395",2021-12-31,"City","NJ New Jersey","3499999 HARDYSTON TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HARDYSTON TOWNSHIP","3499999",26,96,26,100,5,12,1.5,40,409,993,16346,10625,-1,23,35,15,27,19,-1,81,20,96,88,-1,15,62,15,83,100,60,-1,38,31,31,-1,12,4,-1,4,88,-1,-1,4,4,0,18,123,92,132,77,23,-1,-1,5,15,35,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1396",2021-12-31,"City","NJ New Jersey","3499999 HAZLET TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HAZLET TOWNSHIP","3499999",370,94,363,100,6,11,1.3,467,426,972,18839,14644,5,10,29,16,39,6,3,89,24,94,71,-1,5,71,4,37,3,5,-1,5,4,92,18,29,8,-1,12,56,-1,6,4,10,0,-1,96,99,68,93,2,5,1,4,14,84,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1397",2021-12-31,"City","NJ New Jersey","3499999 HAZLET TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HAZLET TOWNSHIP","3499999",34,90,31,100,5,-1,3.1,95,467,1097,16501,5384,-1,37,19,7,37,23,3,61,17,100,77,-1,55,84,52,24,100,16,-1,52,29,19,3,45,39,-1,-1,55,-1,6,-1,6,0,-1,140,90,150,19,26,55,13,4,13,83,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1398",2021-12-31,"City","NJ New Jersey","3499999 HAZLET TOWNSHIP",8,"Project Based Section 8",5,"NA","NJ HAZLET TOWNSHIP","3499999",337,95,332,100,6,12,1.1,372,422,960,19057,17008,6,8,30,17,40,5,3,92,24,94,71,-1,-1,70,-1,100,2,3,-1,0,1,98,19,28,5,-1,13,57,-1,6,4,10,0,-1,92,100,61,100,-1,-1,-1,4,14,84,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1399",2021-12-31,"City","NJ New Jersey","3499999 HILLSBOROUGH TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HILLSBOROUGH TOWNSHIP","3499999",67,94,67,100,6,4,1.8,123,486,1014,19299,10513,3,15,35,15,32,24,-1,75,20,99,79,3,28,82,31,52,79,35,-1,52,19,28,3,58,31,1,1,42,-1,22,1,24,1,18,127,90,110,55,33,12,6,3,32,42,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1400",2021-12-31,"City","NJ New Jersey","3499999 HILLSBOROUGH TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HILLSBOROUGH TOWNSHIP","3499999",64,94,64,100,6,3,1.9,120,496,1040,19680,10496,3,16,32,16,33,25,-1,73,20,98,78,3,30,86,33,50,78,33,-1,52,20,28,3,61,33,2,2,39,-1,23,2,25,2,18,131,94,110,53,34,13,6,3,32,40,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1401",2021-12-31,"City","NJ New Jersey","3499999 HILLSBOROUGH TOWNSHIP",8,"811/PRAC",9,"NA","NJ HILLSBOROUGH TOWNSHIP","3499999",3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1402",2021-12-31,"City","NJ New Jersey","3499999 HILLSIDE TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HILLSIDE TOWNSHIP","3499999",86,91,80,100,5,5,2.4,189,508,1021,20121,8517,4,14,31,15,36,40,1,56,23,93,75,1,44,88,45,18,50,17,-1,55,23,23,1,91,81,1,-1,9,1,8,-1,9,1,72,139,91,122,21,40,39,24,9,81,56,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1403",2021-12-31,"City","NJ New Jersey","3499999 HILLSIDE TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HILLSIDE TOWNSHIP","3499999",86,91,80,100,5,5,2.4,189,508,1021,20121,8517,4,14,31,15,36,40,1,56,23,93,75,1,44,88,45,18,50,17,-1,55,23,23,1,91,81,1,-1,9,1,8,-1,9,1,72,139,91,122,21,40,39,24,9,81,56,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1404",2021-12-31,"City","NJ New Jersey","3499999 HOLLAND TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HOLLAND TOWNSHIP","3499999",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1405",2021-12-31,"City","NJ New Jersey","3499999 HOLLAND TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HOLLAND TOWNSHIP","3499999",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1406",2021-12-31,"City","NJ New Jersey","3499999 HOLMDEL TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HOLMDEL TOWNSHIP","3499999",15,87,13,100,5,8,2.1,27,614,1073,24518,11805,-1,-1,33,25,42,31,-1,62,26,92,77,-1,23,92,23,17,71,22,-1,31,15,54,-1,46,31,-1,-1,54,-1,15,-1,15,0,-1,195,100,116,38,31,31,15,7,32,55,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1407",2021-12-31,"City","NJ New Jersey","3499999 HOLMDEL TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HOLMDEL TOWNSHIP","3499999",15,87,13,100,5,8,2.1,27,614,1073,24518,11805,-1,-1,33,25,42,31,-1,62,26,92,77,-1,23,92,23,17,71,22,-1,31,15,54,-1,46,31,-1,-1,54,-1,15,-1,15,0,-1,195,100,116,38,31,31,15,7,32,55,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1408",2021-12-31,"City","NJ New Jersey","3499999 HOPEWELL TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ HOPEWELL TOWNSHIP","3499999",46,90,43,100,6,9,1.6,70,387,942,16041,9854,-1,16,42,16,26,7,-1,93,22,95,84,2,14,60,14,84,75,56,2,21,21,56,7,67,49,2,-1,33,-1,14,2,16,0,32,156,91,112,56,33,12,19,4,22,74,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1409",2021-12-31,"City","NJ New Jersey","3499999 HOPEWELL TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ HOPEWELL TOWNSHIP","3499999",42,89,39,100,6,10,1.7,66,394,982,16307,9636,-1,13,44,18,26,8,-1,92,22,95,85,3,15,67,15,81,74,53,-1,18,23,59,8,69,51,3,-1,31,-1,15,-1,15,0,32,166,100,112,51,36,13,21,4,24,72,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1410",2021-12-31,"City","NJ New Jersey","3499999 HOPEWELL TOWNSHIP",8,"811/PRAC",9,"NA","NJ HOPEWELL TOWNSHIP","3499999",4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1411",2021-12-31,"City","NJ New Jersey","3499999 IRVINGTON TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ IRVINGTON TOWNSHIP","3499999",1669,88,1561,100,8,6,1.7,2636,360,1005,15328,9077,6,25,32,13,24,21,1,73,19,98,86,1,22,72,22,33,41,25,1,33,24,42,3,96,83,0,0,3,2,5,6,13,1,35,123,69,87,64,21,15,10,24,97,14,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1412",2021-12-31,"City","NJ New Jersey","3499999 IRVINGTON TOWNSHIP",8,"Public Housing",2,"NA","NJ IRVINGTON TOWNSHIP","3499999",662,78,452,87,9,1,1.3,594,295,703,12453,9476,3,33,41,13,10,11,0,82,16,98,93,0,10,54,10,58,65,48,0,19,31,49,4,96,86,-1,-1,4,2,8,-1,10,2,3,120,-1,-1,83,12,6,5,24,97,14,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1413",2021-12-31,"City","NJ New Jersey","3499999 IRVINGTON TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ IRVINGTON TOWNSHIP","3499999",525,94,621,100,8,8,2.2,1342,423,1195,18015,8336,7,22,24,12,35,33,1,61,21,97,80,1,36,86,36,29,71,23,2,48,29,21,0,98,92,0,0,2,1,4,-1,5,1,44,137,95,112,33,34,33,20,22,98,14,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1414",2021-12-31,"City","NJ New Jersey","3499999 IRVINGTON TOWNSHIP",8,"Mod Rehab",4,"NA","NJ IRVINGTON TOWNSHIP","3499999",17,85,33,100,6,-1,1.3,42,201,1756,8576,6739,39,27,15,9,9,21,-1,79,11,100,97,-1,21,73,21,5,43,19,3,48,6,42,-1,100,52,-1,-1,-1,3,45,-1,48,0,-1,131,97,52,88,12,-1,9,14,96,15,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1415",2021-12-31,"City","NJ New Jersey","3499999 IRVINGTON TOWNSHIP",8,"Project Based Section 8",5,"NA","NJ IRVINGTON TOWNSHIP","3499999",465,96,455,100,6,7,1.4,658,352,1119,15006,10377,4,20,35,16,25,16,0,79,19,98,85,2,15,69,14,14,10,8,1,23,11,64,7,92,69,-1,1,4,1,2,20,23,0,-1,105,100,56,84,14,2,2,27,98,14,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1416",2021-12-31,"City","NJ New Jersey","3499999 JEFFERSON TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ JEFFERSON TOWNSHIP","3499999",70,98,71,100,6,10,1.3,93,465,556,20954,15997,-1,10,21,20,49,7,-1,93,26,97,65,1,6,75,6,63,9,19,-1,7,15,77,17,10,1,-1,-1,83,1,6,1,8,1,110,86,97,67,80,13,7,7,5,10,88,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1417",2021-12-31,"City","NJ New Jersey","3499999 JEFFERSON TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ JEFFERSON TOWNSHIP","3499999",21,96,21,100,6,14,1.9,39,555,980,21966,11828,-1,24,38,-1,38,24,-1,76,25,90,81,5,19,67,19,63,60,41,-1,24,52,24,-1,14,5,-1,-1,86,-1,10,-1,10,0,110,97,90,155,33,43,24,24,5,13,89,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1418",2021-12-31,"City","NJ New Jersey","3499999 JEFFERSON TOWNSHIP",8,"202/PRAC",8,"NA","NJ JEFFERSON TOWNSHIP","3499999",49,99,50,100,6,8,1.1,54,427,379,20530,19009,-1,4,14,28,54,-1,-1,100,27,100,58,-1,-1,78,-1,-1,4,4,-1,-1,-1,100,24,8,-1,-1,-1,82,2,4,2,8,2,-1,82,100,33,100,-1,-1,-1,5,9,87,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1419",2021-12-31,"City","NJ New Jersey","3499999 KINGWOOD TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ KINGWOOD TOWNSHIP","3499999",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1420",2021-12-31,"City","NJ New Jersey","3499999 KINGWOOD TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ KINGWOOD TOWNSHIP","3499999",6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1421",2021-12-31,"City","NJ New Jersey","3499999 LAFAYETTE TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ LAFAYETTE TOWNSHIP","3499999",17,93,17,100,6,29,1,17,385,706,15760,15760,6,24,24,24,24,-1,6,94,21,94,82,-1,-1,12,-1,93,100,94,6,41,35,18,-1,24,-1,12,-1,76,-1,6,6,12,0,-1,66,65,62,88,6,6,12,6,9,93,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1422",2021-12-31,"City","NJ New Jersey","3499999 LAFAYETTE TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ LAFAYETTE TOWNSHIP","3499999",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1423",2021-12-31,"City","NJ New Jersey","3499999 LAFAYETTE TOWNSHIP",8,"811/PRAC",9,"NA","NJ LAFAYETTE TOWNSHIP","3499999",15,93,15,100,6,33,1,15,387,666,15881,15881,7,20,27,20,27,-1,7,93,21,93,80,-1,-1,7,-1,100,100,100,7,40,33,20,-1,27,-1,13,-1,73,-1,7,7,13,0,-1,55,67,63,100,-1,-1,-1,6,9,93,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1424",2021-12-31,"City","NJ New Jersey","3499999 LEBANON TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ LEBANON TOWNSHIP","3499999",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1425",2021-12-31,"City","NJ New Jersey","3499999 LEBANON TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ LEBANON TOWNSHIP","3499999",7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1426",2021-12-31,"City","NJ New Jersey","3499999 LIVINGSTON TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ LIVINGSTON TOWNSHIP","3499999",18,86,16,100,5,-1,1.3,20,286,720,13090,10472,-1,6,75,6,13,-1,-1,100,17,100,94,-1,6,44,6,88,75,65,-1,38,13,50,6,69,56,6,-1,31,-1,6,-1,6,0,-1,103,38,117,75,19,6,6,3,26,81,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1427",2021-12-31,"City","NJ New Jersey","3499999 LIVINGSTON TOWNSHIP",8,"Housing Choice Vouchers",3,"NA","NJ LIVINGSTON TOWNSHIP","3499999",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1428",2021-12-31,"City","NJ New Jersey","3499999 LIVINGSTON TOWNSHIP",8,"Project Based Section 8",5,"NA","NJ LIVINGSTON TOWNSHIP","3499999",2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1429",2021-12-31,"City","NJ New Jersey","3499999 LIVINGSTON TOWNSHIP",8,"811/PRAC",9,"NA","NJ LIVINGSTON TOWNSHIP","3499999",11,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
"1430",2021-12-31,"City","NJ New Jersey","3499999 LONG HILL TOWNSHIP",8,"Summary of All HUD Programs",1,"NA","NJ LONG HILL TOWNSHIP","3499999",5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,"NA","NA","99999","NA","NA","NJ","NA","NA"
