Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-22,City,NJ New Jersey,3499999 HOLMDEL TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ HOLMDEL TOWNSHIP,3499999,19,84,16,98,7,6,2.1,33,663,1087,27049,13115,-1,-1,21,21,57,38,-1,50,27,94,69,-1,31,94,31,-1,71,18,6,38,13,44,-1,44,31,-1,-1,56,-1,13,-1,13,6,8,170,100,117,38,31,31,19,7,32,56,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 HOPEWELL TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ HOPEWELL TOWNSHIP,3499999,48,90,40,93,7,3,1.7,67,426,973,16951,10120,3,8,43,20,28,8,-1,93,22,100,85,3,15,65,13,83,82,57,-1,25,20,55,5,70,53,3,-1,30,-1,15,-1,15,0,36,154,95,106,55,33,13,18,3,23,73,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 HOPEWELL TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ HOPEWELL TOWNSHIP,3499999,44,90,38,97,7,3,1.7,65,427,1015,16937,9901,3,5,45,21,26,8,-1,92,22,100,84,3,16,68,13,81,82,55,-1,21,21,58,5,71,53,3,-1,29,-1,16,-1,16,0,36,159,100,106,53,34,13,18,4,24,71,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 HOPEWELL TOWNSHIP,8,811/PRAC,9,NA,NJ HOPEWELL TOWNSHIP,3499999,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 IRVINGTON TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ IRVINGTON TOWNSHIP,3499999,1871,80,1475,98,7,13,1.7,2535,382,1234,15855,9226,6,13,39,11,30,25,1,66,18,98,83,1,25,74,24,31,39,23,2,33,23,42,3,96,83,0,0,2,2,5,6,13,1,18,117,76,86,63,21,16,9,24,98,14,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 IRVINGTON TOWNSHIP,8,Public Housing,2,NA,NJ IRVINGTON TOWNSHIP,3499999,662,64,289,68,10,2,1.1,315,295,1294,12399,11376,2,18,57,13,9,5,-1,90,16,99,95,-1,2,49,2,76,64,65,1,11,30,58,3,96,84,-1,-1,4,3,9,-1,12,2,7,123,-1,-1,96,3,1,2,24,97,14,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 IRVINGTON TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ IRVINGTON TOWNSHIP,3499999,729,84,714,100,7,19,2.2,1545,437,1258,17801,8226,8,13,31,8,40,37,2,52,19,97,77,0,40,87,39,26,67,21,2,48,28,22,0,98,92,0,0,2,1,5,-1,6,1,19,121,92,106,36,32,32,17,22,98,15,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 IRVINGTON TOWNSHIP,8,Mod Rehab,4,NA,NJ IRVINGTON TOWNSHIP,3499999,15,80,25,100,10,-1,1.3,33,224,1641,9454,7162,36,20,24,4,16,24,-1,76,12,100,96,-1,16,76,16,-1,55,21,-1,48,8,44,-1,100,52,-1,-1,-1,4,44,-1,48,0,-1,147,96,52,92,8,-1,8,14,96,15,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 IRVINGTON TOWNSHIP,8,Project Based Section 8,5,NA,NJ IRVINGTON TOWNSHIP,3499999,465,96,447,100,6,10,1.4,642,360,1133,15341,10681,5,8,42,15,30,17,0,73,18,98,84,2,16,71,15,15,8,8,2,23,11,65,6,93,69,-1,0,2,1,2,21,24,0,-1,104,100,58,84,15,2,2,27,98,14,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 JEFFERSON TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ JEFFERSON TOWNSHIP,3499999,67,98,66,100,7,12,1.2,78,444,556,20320,17194,2,3,27,23,45,5,-1,95,25,98,68,-1,2,80,2,67,9,18,-1,5,14,82,20,9,2,-1,-1,82,2,3,3,8,2,11,77,98,53,85,11,5,8,5,11,88,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 JEFFERSON TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ JEFFERSON TOWNSHIP,3499999,18,93,17,99,8,6,1.6,27,478,1015,18556,11684,6,-1,53,6,35,18,-1,82,21,94,82,-1,6,65,6,67,60,44,-1,18,53,29,-1,12,6,-1,-1,88,-1,6,-1,6,0,11,81,94,127,41,41,18,29,5,14,89,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 JEFFERSON TOWNSHIP,8,202/PRAC,8,NA,NJ JEFFERSON TOWNSHIP,3499999,49,99,49,100,6,14,1.0,51,432,394,20932,20112,-1,4,18,29,49,-1,-1,100,26,100,63,-1,-1,86,-1,-1,4,4,-1,-1,-1,100,27,8,-1,-1,-1,80,2,2,4,8,2,-1,76,100,29,100,-1,-1,-1,5,9,87,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 KINGWOOD TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ KINGWOOD TOWNSHIP,3499999,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 KINGWOOD TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ KINGWOOD TOWNSHIP,3499999,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LAFAYETTE TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ LAFAYETTE TOWNSHIP,3499999,17,95,17,100,8,6,1.0,17,436,705,17815,17815,-1,12,29,29,29,6,-1,94,23,100,76,-1,-1,12,-1,92,100,94,-1,41,35,24,-1,24,-1,12,-1,76,-1,6,6,12,0,-1,79,65,62,88,6,6,12,6,9,93,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LAFAYETTE TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ LAFAYETTE TOWNSHIP,3499999,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LAFAYETTE TOWNSHIP,8,811/PRAC,9,NA,NJ LAFAYETTE TOWNSHIP,3499999,15,96,15,100,7,7,1.0,15,417,659,17093,17093,-1,7,33,33,27,-1,-1,100,22,100,80,-1,-1,7,-1,100,100,100,-1,40,33,27,-1,27,-1,13,-1,73,-1,7,7,13,0,-1,68,67,63,100,-1,-1,-1,6,9,93,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LEBANON TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ LEBANON TOWNSHIP,3499999,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LEBANON TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ LEBANON TOWNSHIP,3499999,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LIVINGSTON TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ LIVINGSTON TOWNSHIP,3499999,18,86,15,99,6,-1,1.4,21,321,717,14712,10509,-1,7,73,7,13,7,-1,93,17,100,87,-1,13,40,13,88,71,67,-1,40,13,47,7,67,60,7,-1,33,-1,-1,-1,0,0,-1,109,40,117,73,20,7,-1,3,26,81,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LIVINGSTON TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ LIVINGSTON TOWNSHIP,3499999,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LIVINGSTON TOWNSHIP,8,Project Based Section 8,5,NA,NJ LIVINGSTON TOWNSHIP,3499999,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LIVINGSTON TOWNSHIP,8,811/PRAC,9,NA,NJ LIVINGSTON TOWNSHIP,3499999,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LONG HILL TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ LONG HILL TOWNSHIP,3499999,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LONG HILL TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ LONG HILL TOWNSHIP,3499999,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LUMBERTON TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ LUMBERTON TOWNSHIP,3499999,126,95,121,100,7,9,1.3,155,447,824,18823,14694,1,3,33,22,41,7,1,91,26,98,69,-1,12,74,12,37,14,15,-1,11,5,84,22,26,19,2,1,65,1,3,-1,4,2,16,123,30,115,86,10,4,-1,14,45,30,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LUMBERTON TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ LUMBERTON TOWNSHIP,3499999,40,94,36,96,9,14,1.8,65,498,1026,16573,9179,3,6,53,9,29,19,3,72,21,94,78,-1,39,83,39,37,82,35,-1,36,17,47,3,67,56,6,-1,33,-1,6,-1,6,6,16,134,100,115,58,28,14,-1,11,40,41,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LUMBERTON TOWNSHIP,8,Project Based Section 8,5,NA,NJ LUMBERTON TOWNSHIP,3499999,86,95,85,100,6,7,1.1,90,425,732,19776,18677,-1,2,25,27,46,1,-1,99,27,99,65,-1,-1,71,-1,-1,-1,0,-1,-1,-1,100,31,8,4,-1,1,79,1,2,-1,4,1,-1,119,-1,-1,98,2,-1,-1,15,47,25,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LYNDHURST TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ LYNDHURST TOWNSHIP,3499999,240,93,225,100,6,5,1.4,325,424,1118,18044,12492,2,7,40,22,29,11,1,88,20,99,83,0,9,64,9,59,45,37,-1,16,12,73,11,52,7,-1,19,48,1,24,1,26,1,11,95,99,56,80,14,7,7,12,28,44,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 LYNDHURST TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ LYNDHURST TOWNSHIP,3499999,240,93,225,100,6,5,1.4,325,424,1118,18044,12492,2,7,40,22,29,11,1,88,20,99,83,0,9,64,9,59,45,37,-1,16,12,73,11,52,7,-1,19,48,1,24,1,26,1,11,95,99,56,80,14,7,7,12,28,44,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAHWAH TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MAHWAH TOWNSHIP,3499999,109,93,102,100,7,6,2.3,237,623,1116,25873,11135,5,10,18,15,52,45,2,51,26,88,62,3,44,77,40,26,40,16,3,43,25,29,7,62,30,3,5,38,3,18,3,24,4,60,77,98,131,25,19,56,25,6,23,64,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAHWAH TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MAHWAH TOWNSHIP,3499999,108,93,101,100,7,6,2.3,236,625,1114,25965,11112,5,10,18,14,53,46,2,50,26,88,61,3,45,77,41,26,41,17,3,44,25,29,7,62,31,3,5,38,3,18,3,24,4,60,77,98,132,25,19,56,25,6,23,64,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAHWAH TOWNSHIP,8,Project Based Section 8,5,NA,NJ MAHWAH TOWNSHIP,3499999,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MANNINGTON TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MANNINGTON TOWNSHIP,3499999,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MANNINGTON TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MANNINGTON TOWNSHIP,3499999,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAPLE SHADE TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MAPLE SHADE TOWNSHIP,3499999,104,94,94,96,8,2,1.6,152,416,1026,17206,10640,9,7,37,18,30,21,2,71,22,97,81,-1,23,78,22,48,83,40,4,35,30,31,-1,79,55,2,-1,21,5,13,3,21,3,27,116,97,99,55,38,6,13,16,47,11,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAPLE SHADE TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MAPLE SHADE TOWNSHIP,3499999,104,94,94,96,8,2,1.6,152,416,1026,17206,10640,9,7,37,18,30,21,2,71,22,97,81,-1,23,78,22,48,83,40,4,35,30,31,-1,79,55,2,-1,21,5,13,3,21,3,27,116,97,99,55,38,6,13,16,47,11,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAPLEWOOD TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MAPLEWOOD TOWNSHIP,3499999,142,96,132,97,6,5,1.3,165,391,1364,16662,13330,2,13,46,13,26,10,1,88,20,96,83,-1,4,70,2,53,11,15,1,8,4,87,17,51,42,-1,3,47,1,5,1,6,2,2,119,92,49,91,3,6,4,9,62,57,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAPLEWOOD TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MAPLEWOOD TOWNSHIP,3499999,18,87,15,95,6,13,2.3,34,606,1037,23913,10550,7,20,13,7,53,47,7,47,25,93,60,-1,27,93,20,30,20,18,-1,40,27,33,-1,93,80,-1,-1,7,-1,13,-1,13,0,2,143,93,133,20,27,53,33,7,58,60,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAPLEWOOD TOWNSHIP,8,Project Based Section 8,5,NA,NJ MAPLEWOOD TOWNSHIP,3499999,115,98,109,97,6,5,1.1,123,370,1463,15991,14171,1,12,51,14,22,5,-1,95,20,96,86,-1,1,68,-1,67,8,8,-1,2,1,97,20,45,37,-1,3,52,1,4,1,6,2,-1,113,99,38,100,-1,-1,-1,9,64,55,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAPLEWOOD TOWNSHIP,8,811/PRAC,9,NA,NJ MAPLEWOOD TOWNSHIP,3499999,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAURICE RIVER TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MAURICE RIVER TOWNSHIP,3499999,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MAURICE RIVER TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MAURICE RIVER TOWNSHIP,3499999,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MEDFORD TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MEDFORD TOWNSHIP,3499999,42,86,35,97,8,17,2.1,72,411,960,16440,7991,11,17,34,11,26,17,3,80,20,97,74,3,37,71,37,54,100,42,9,34,37,20,-1,71,54,-1,-1,23,-1,14,3,17,0,7,107,89,124,40,40,20,14,3,8,73,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MEDFORD TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MEDFORD TOWNSHIP,3499999,34,94,31,96,8,19,2.2,68,427,1026,17012,7756,13,19,29,10,29,19,3,77,21,97,71,3,42,81,42,48,100,38,3,35,42,19,-1,81,61,-1,-1,19,-1,16,3,19,0,7,112,100,124,32,45,23,16,3,8,70,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MEDFORD TOWNSHIP,8,811/PRAC,9,NA,NJ MEDFORD TOWNSHIP,3499999,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MILLSTONE TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MILLSTONE TOWNSHIP,3499999,17,85,15,100,8,20,1.7,25,599,742,23509,14106,-1,7,27,20,47,27,-1,73,26,100,67,7,13,60,13,80,30,40,-1,7,27,67,13,47,27,-1,-1,53,7,13,-1,20,0,1,74,100,79,67,20,13,7,5,14,92,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MILLSTONE TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MILLSTONE TOWNSHIP,3499999,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MILLSTONE TOWNSHIP,8,202/PRAC,8,NA,NJ MILLSTONE TOWNSHIP,3499999,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MINE HILL TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MINE HILL TOWNSHIP,3499999,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MINE HILL TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MINE HILL TOWNSHIP,3499999,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MONTAGUE TOWNSHIP,8,Summary of All HUD Programs,1,NA,NJ MONTAGUE TOWNSHIP,3499999,23,94,21,97,6,10,2.0,41,344,1006,14608,7482,-1,10,50,20,20,-1,-1,95,16,100,95,5,33,71,29,77,75,51,-1,33,29,38,5,10,-1,-1,-1,90,-1,10,-1,10,0,5,150,90,210,19,52,29,43,5,12,72,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MONTAGUE TOWNSHIP,8,Housing Choice Vouchers,3,NA,NJ MONTAGUE TOWNSHIP,3499999,22,94,20,96,6,10,2.0,40,342,1026,14538,7269,-1,11,53,16,21,-1,-1,95,16,100,95,5,35,70,30,75,75,50,-1,35,25,40,5,10,-1,-1,-1,90,-1,10,-1,10,0,5,146,90,219,20,50,30,40,5,12,72,NA,NA,99999,NA,NA,NJ,NA,NA
31-Dec-22,City,NJ New Jersey,3499999 MONTAGUE TOWNSHIP,8,Project Based Section 8,5,NA,NJ MONTAGUE TOWNSHIP,3499999,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,99999,NA,NA,NJ,NA,NA
